AnoMes,qtdCartoesEmitidos,qtdCartoesAtivos,qtdTransacoesNacionais,valorTransacoesNacionais,qtdTransacoesInternacionais,valorTransacoesInternacionais
2017-02,278290,84275,1474753,18584850599.0,414,28806469.0
2017-02,384191,223959,1094290,13191223455.0,0,0.0
2017-02,272463,142506,2121137,25930897828.0,0,0.0
2017-02,1177718,582773,11880214,75608237315.0,28,1058416.0
2017-02,2437418,306171,135673,10648491783.0,0,0.0
2017-02,332161,167279,1951789,16444488245.0,0,0.0
2017-02,5412378,2960306,58547721,377836366736.0,96,1924895.0
2017-02,3238861,1434076,30883205,262372340584.0,0,0.0
2017-02,9727681,6041496,83011226,747928490235.0,36008,162220118.0
2017-02,1687113,473246,3546485,21579547592.0,90330,267913856.0
2017-02,111754,94793,4725042,74288572279.0,191032,4515129996.0
2017-02,146155,82573,2591455,13641331004.0,256399,19142031914.0
2017-02,4097063,447138,6436766,74366267331.0,48023,489837838.0
2017-02,97,95,232,4162612.0,0,0.0
2017-02,36223,10767,153276,975907314.0,0,0.0
2017-02,1602315,1087076,33397649,269835213106.0,1258,22288268.0
2017-02,5046523,2327438,32413319,244137408271.0,12158,367161633.0
2017-02,126505,4604,0,0.0,143355,2556100289.0
2017-02,66631,19320,244241,1964869031.0,0,0.0
2017-02,5557504,3774234,55046960,688236807238.0,0,0.0
2017-02,5491291,4283417,126348240,1502005324412.0,3038994,57480547092.0
2017-02,447583,162007,2373882,47694236113.0,0,0.0
2017-02,252232,143238,2476741,18823350725.0,319,44620956.0
2017-02,5433,2757,22352,1777225729.0,552,38353987.0
2017-02,7037,4068,75174,706696154.0,0,0.0
2017-02,10478073,7498997,166733958,1831015048775.0,3027069,50921974034.0
2017-02,55453122,20140296,237785065,1375755668113.0,0,0.0
2017-02,7941284,4440195,26454373,254007272005.0,0,0.0
2017-02,58186,19923,640574,17247577259.0,26537,1783717152.0
2017-02,139342,5492,0,0.0,177549,3169650352.0
2017-02,33884,14528,268917,4827071654.0,1010,82934407.0
2017-02,878025,515008,11454676,89038809112.0,4163,160484967.0
2017-02,3,3,53,2086836.0,0,0.0
2017-02,774867,476138,14191351,149291179561.0,422600,10521163609.0
2017-02,11017998,7212833,117732136,940407345025.0,392678,1721267485.0
2017-02,196991,116111,1869601,18162275948.0,3204,159330754.0
2017-02,1104470,769053,8869838,199906227308.0,274592,13083593235.0
2017-02,995,258,175,10056634.0,0,0.0
2017-02,19160,4355,79865,550124146.0,1,39413.0
2017-02,5896559,3425227,46701248,505062707187.0,2,66988.0
2017-02,1241118,136986,235570,30564753731.0,0,0.0
2017-02,150,77,778,15858906.0,69,5913494.0
2017-02,437808,240806,4391921,120524994345.0,290717,15153843135.0
2017-02,16934705,3741620,40648811,415847249286.0,1769,6062181.0
2017-02,8331431,6346061,150142773,1318565581756.0,2331219,25608264903.0
2017-02,572891,173766,2083991,23841177585.0,13381,422152594.0
2017-02,880299,685211,42878401,821836904842.0,2542239,99100258435.0
2017-02,794377,125680,1544856,26780603724.0,0,0.0
2017-03,430444,268341,9029776,175291849917.0,803611,41488474531.0
2017-03,242015,138124,2499757,18955974555.0,328,43515614.0
2017-03,5440816,4205901,128663636,1537609996561.0,3342155,60909143379.0
2017-03,394125,230647,1022423,12061104866.0,5,135055.0
2017-03,190829,173957,3666781,58924713594.0,48200,1656157948.0
2017-03,27025,17835,28629,10844795445.0,227,4368606.0
2017-03,542943,191676,2509072,23153620787.0,0,0.0
2017-03,1154626,578831,12121768,77426475034.0,37,812154.0
2017-03,9736010,3705008,47015767,439526547163.0,70972,570876382.0
2017-03,42704,7531,197059,1175341058.0,80,1885265.0
2017-03,298227,150523,2537602,31167362701.0,0,0.0
2017-03,222773,171768,7674465,121708347033.0,326620,7389127905.0
2017-03,5334710,2957725,60158917,389819910216.0,201,2483688.0
2017-03,992284,505770,10935711,134611609513.0,89,2511766.0
2017-03,877461,508567,11857064,92749788883.0,5591,188038192.0
2017-03,2520,1819,16929,1099216916.0,307,3102341639.0
2017-03,1032,806,1068,15367717.0,0,0.0
2017-03,4101501,437486,6379744,74692251886.0,48795,529321556.0
2017-03,5838992,3414944,49176207,531337278609.0,1,33116.0
2017-03,12792118,8836115,158716691,1487722418336.0,2269954,22096541704.0
2017-03,5083668,3820557,137336676,1796625035985.0,4217806,82808316422.0
2017-03,39758,15124,274576,4686219707.0,1370,84772597.0
2017-03,245588,134732,1111777,10921592783.0,13469,8804227.0
2017-03,832718,117406,1464888,23229369793.0,0,0.0
2017-03,106,60,780,15210096.0,56,4643738.0
2017-03,1687278,477645,3608093,21968786478.0,87799,269214838.0
2017-03,2099200,232693,125617,10133816227.0,0,0.0
2017-03,456005,170264,2635410,54126633948.0,0,0.0
2017-03,4638296,3439837,154430670,1909725252464.0,4724648,96224796928.0
2017-03,795809,433792,8377348,96692282361.0,137485,1731998245.0
2017-03,797406,265910,3547835,39915653968.0,17743,665455982.0
2017-03,687328,504640,37389087,621433054459.0,1869892,63142028589.0
2017-03,131591,4859,0,0.0,185277,3295979663.0
2017-03,1408,800,27616,959278588.0,2704,204806616.0
2017-03,15518,10785,187925,1461254348.0,0,0.0
2017-03,106582525,38593788,820198571,4796701233845.0,152171,3396537884.0
2017-03,16933136,3570647,42373927,42823700320.0,1518,4231666.0
2017-03,2724764,1398449,18439293,184509459321.0,181728,1735477424.0
2017-03,1293406,139456,248782,39456478133.0,0,0.0
2017-03,5227050,3603381,55739118,708268658465.0,0,0.0
2017-03,1155597,811511,10538633,224768405842.0,320554,13759348539.0
2017-03,328022,190557,4682499,4743263750.0,542,14852001.0
2017-03,2933374,2065074,16633530,158448096023.0,167488,1168242328.0
2017-03,199107,115664,1927005,18844445996.0,4248,183885057.0
2017-03,4060092,2450553,19146349,168602740492.0,151708,116293796.0
2017-03,1618884,1097988,34929682,282567501803.0,2190,35838293.0
2017-03,997167,997167,4833508,19684977749.0,0,0.0
2017-03,148355,82595,2635771,139460056142.0,246651,18714392492.0
2017-03,8317606,6248891,153957249,1356684250567.0,2659477,2783407627.0
2017-03,277,277,1573,5291014.0,0,0.0
2017-03,1,1,21,31255.0,6,1400429.0
2017-03,34870,10074,144477,926951302.0,0,0.0
2017-03,63031,18265,159824,1071659463.0,0,0.0
2017-03,20892,4489,65686,434660649.0,1,15945.0
2017-03,6100,2129,12274,245055561.0,742,30051833.0
2017-03,10910259,6647394,117070644,943618351117.0,442767,1849548764.0
2017-03,110005,92367,4729512,74497920166.0,199130,4484726195.0
2017-03,111524729,27872128,512431281,329671080628.0,131539,1340614083.0
2017-03,512207,272207,5066209,137698556589.0,355022,17507163585.0
2017-03,144948,5993,0,0.0,232162,4212798222.0
2017-03,22015354,5916707,130418844,690316590238.0,0,0.0
2017-03,4485,4251,843,1232657911.0,0,0.0
2017-03,432995,257204,6589951,49297417834.0,1099,27779557.0
2017-03,908520,612936,13090343,293633874503.0,434519,19412948685.0
2017-03,56734753,21962443,258942108,1487194732555.0,0,0.0
2017-03,6213,3957,52783,496554337.0,2,19432.0
2017-03,653531,394913,7689154,97085316305.0,323702,9413658457.0
2017-03,7760173,4227031,25953003,247578038037.0,158,661889.0
2017-03,20854,12877,8818,14180661895.0,34,2233841.0
2017-03,5919941,1000577,9168141,91433531105.0,3665,11703006.0
2017-03,3244314,1481530,32846318,276672951037.0,0,0.0
2017-03,5117668,2302239,34063640,258639367663.0,15612,440179029.0
2017-03,531882,288778,4049962,48188698436.0,75720,1054803443.0
2017-03,97,97,689,1175235.0,0,0.0
2017-03,983369,771386,49748354,964810530053.0,3281840,127056836509.0
2017-03,11071767,7960129,181832141,1971266915989.0,3553894,5567728083.0
2017-03,8868366,4181108,62174558,375416767781.0,0,0.0
2017-03,89672,53810,1805167,66335156719.0,120050,5927729993.0
2017-03,667927,191542,1913354,1780249045.0,0,0.0
2017-03,3500890,2931380,2147701,22419127624.0,243081,6664465611.0
2017-03,1101081,750026,20591320,155863666399.0,633,8972376.0
2017-03,9282912,5766968,83370144,754517215874.0,46080,251801622.0
2017-03,7066,3442,129544,508088848.0,0,0.0
2017-03,271943,81263,1467652,18619905734.0,332,19344991.0
2017-04,13031293,9005090,170481989,1653169756585.0,2239494,22857273471.0
2017-04,1188448,830920,11198430,24483643426.0,331312,14334465113.0
2017-04,3473140,2908131,2263296,25439598382.0,194764,6087230916.0
2017-04,8134557,6138803,159061213,1434945042603.0,2574641,27713737743.0
2017-04,1642153,480062,4172024,27217448699.0,75872,243563324.0
2017-04,3178951,2195446,17870225,175091399554.0,162999,1137763881.0
2017-04,875268,501647,12439430,101510238856.0,6189,229662215.0
2017-04,5237649,2884496,65237325,436146075911.0,150,186709.0
2017-04,979628,353655,5295063,58804854724.0,31573,1043037999.0
2017-04,1136790,568999,13133572,86998113544.0,37,1396261.0
2017-04,319956,141527,2983542,37552890969.0,0,0.0
2017-04,337966,195516,5277132,55478804954.0,652,16319118.0
2017-04,9244444,4133293,74670941,464944354678.0,0,0.0
2017-04,2124483,217785,122331,999014791.0,0,0.0
2017-04,571032,207770,994113,1110518691.0,0,0.0
2017-04,427045,259520,8948713,175957516159.0,775154,37927898563.0
2017-04,149310,5720,0,0.0,188794,3743338322.0
2017-04,4108709,428626,6734621,82846928465.0,46613,556048141.0
2017-04,14831,10680,187050,1534284323.0,0,0.0
2017-04,5050,940,123878,825466211.0,0,0.0
2017-04,55228132,21962443,273743120,1625629090602.0,0,0.0
2017-04,1155808,810681,6857684,28636903757.0,0,0.0
2017-04,257221,141158,2520619,20223056509.0,297,37407463.0
2017-04,896153,592281,12985082,300816845522.0,448971,2033618131.0
2017-04,983466,491280,11259637,143902393378.0,120,420385.0
2017-04,188754,172088,1200603,19332975039.0,15322,537666906.0
2017-04,1860,130,5482,77208881.0,0,0.0
2017-04,17,5,7,246676.0,9,24297.0
2017-04,5066389,2314327,37423290,290740507476.0,38012,875875548.0
2017-04,193,193,246,713333.0,0,0.0
2017-04,16676534,3596451,45438862,480283296341.0,1536,4036669.0
2017-04,113093024,27534227,557391524,3687444983894.0,190367,1326421339.0
2017-04,429658,253506,7003217,54651882222.0,1377,38718297.0
2017-04,612103,229833,3552786,3552112418.0,0,0.0
2017-04,2545,1023,4230,1626747844.0,2,2094.0
2017-04,512408,262246,4849601,122796987164.0,383157,19555177709.0
2017-04,50,29,252,6063738.0,19,1345113.0
2017-04,1037,943,11136,109207599.0,2,22956.0
2017-04,35311,14999,269799,4508584767.0,1358,96386649.0
2017-04,815479,121652,1540865,22341758369.0,0,0.0
2017-04,376396,242657,1035379,12881199016.0,10,191418.0
2017-04,1067278,843533,57211470,1141035503103.0,3395126,136284661159.0
2017-04,4619074,3425290,158947454,2009433464582.0,4535517,94131387986.0
2017-04,7040,3295,126258,531527844.0,0,0.0
2017-04,21896,13505,12626,14704422507.0,103,4766763.0
2017-04,5069589,3614593,59255561,79585083047.0,0,0.0
2017-04,1327128,133474,243646,40825568605.0,0,0.0
2017-04,5893841,3466603,51971297,606143318661.0,0,0.0
2017-04,22356324,6687549,161397662,885959869502.0,0,0.0
2017-04,2909115,1470736,19795600,216587026837.0,176721,181924684.0
2017-04,637051,195648,2148587,21554713011.0,0,0.0
2017-04,816692,431800,8805428,105119539442.0,136002,1812439237.0
2017-04,148091,83074,2680963,141218554129.0,264664,19896633369.0
2017-04,4293361,2491978,20216264,186837947827.0,156485,1271258437.0
2017-04,1046,819,1123,17054656.0,0,0.0
2017-04,1177991,799766,22419982,175130630465.0,664,8872484.0
2017-04,11495539,8379519,194571619,217005477415.0,3429447,55836373331.0
2017-04,3784,2105,187,2668404216.0,0,0.0
2017-04,59581,16543,32527,214420836.0,0,0.0
2017-04,8892976,5673781,84838947,800507642635.0,49090,282118972.0
2017-04,5299108,715408,8187144,84651429415.0,3739,11706753.0
2017-04,435783,166541,2777424,57258338377.0,0,0.0
2017-04,57117,16012,118614,942957105.0,16,111518.0
2017-04,1674488,1127785,37825996,317708610408.0,2346,38290283.0
2017-04,3256862,1505915,37078452,321010984754.0,0,0.0
2017-04,240509,128787,1132422,11392203633.0,12744,86501886.0
2017-04,5416483,4209538,132391406,1622186569949.0,3236929,60037297453.0
2017-04,135807,5043,0,0.0,159367,3093136228.0
2017-04,42295,7096,197547,1233667049.0,138,3814912.0
2017-04,201878,116363,2047182,20933266015.0,5018,230696663.0
2017-04,264572,77659,1489099,19694265889.0,340,2309191.0
2017-04,5080579,3862761,141909374,1906238506122.0,4001585,81537942356.0
2017-04,106460490,38616952,899542809,5455681939781.0,82695,3347419118.0
2017-04,10283738,4080273,51809905,505074878681.0,83962,684352532.0
2017-04,106993,54479,3319498,74602868517.0,174358,7380811868.0
2017-04,10590231,6398725,118894289,973202942158.0,454782,1911934612.0
2017-04,16580,9113,28939,8012788655.0,261,6580103.0
2017-04,107989,91240,4871592,7909986270.0,196510,4920693411.0
2017-04,7486334,4034190,25671874,182402089462.0,114,607246.0
2017-04,6066,2031,12224,198774043.0,802,37394201.0
2017-04,637460,376698,7451630,95283512294.0,316726,9253163381.0
2017-04,1394,774,29398,1016752945.0,3104,207706223.0
2017-04,526742,266327,3900860,48254920827.0,69584,1029894176.0
2017-04,707375,514940,40125528,675559047044.0,1845778,61962122598.0
2017-04,235135,180521,8271697,134007498127.0,327133,791390851.0
2018-01,54350650,21847342,260455472,1505746604264.0,0,0.0
2018-01,9658551,4308511,73764079,450976608798.0,0,0.0
2018-01,140243,4013,0,0.0,174217,334985809.0
2018-01,3338987,2256536,17756369,175629743748.0,106313,1051467321.0
2018-01,10705352,4279156,50849077,472563221316.0,81539,935898717.0
2018-01,4990,647,1565,15580072.0,0,0.0
2018-01,7966477,6072681,151582868,1357201835275.0,1719701,25901356507.0
2018-01,275186,261093,192528,3590521873.0,703045,24015814576.0
2018-01,821736,575795,12401314,280562149178.0,363250,21230750065.0
2018-01,409565,206688,3355829,26997517065.0,1155,89593224.0
2018-01,5399398,4198942,129425087,155398724314.0,2382334,5934381147.0
2018-01,249439,189730,8343236,130585936086.0,259656,8391350374.0
2018-01,832364,495583,11657234,93129178273.0,6703,204332641.0
2018-01,11972556,8727870,197800034,2125066472666.0,2559025,56292964125.0
2018-01,1133622,851746,5722481,72772970753.0,207580,7653174802.0
2018-01,22359,13844,16021,1087654211.0,338,16465385.0
2018-01,645743,193502,2016816,19316254669.0,0,0.0
2018-01,536,258,1089,43311873.0,2,28928.0
2018-01,771,743,21972,753981719.0,2060,144431868.0
2018-01,4965336,2719035,59595444,391607150416.0,222,2890786.0
2018-01,1410956,417517,3673137,23013967532.0,0,0.0
2018-01,476134,259545,4193383,109667505624.0,304358,16201567267.0
2018-01,3462681,2911164,2605149,23692329109.0,200443,6908881684.0
2018-01,28304,13824,247396,4302653369.0,1113,10207309.0
2018-01,107017511,38288659,842635071,4981929961139.0,140214,328362030.0
2018-01,270381,37722,32257,2647737211.0,0,0.0
2018-01,5952542,3426833,49726208,560817865453.0,1,33425.0
2018-01,4598404,3404651,156038450,1952901701797.0,3421394,96396478341.0
2018-01,8616,1125,17862,21630670.0,0,0.0
2018-01,5768,1917,8039,146642688.0,459,22888797.0
2018-01,1337875,947924,7257605,33193538164.0,0,0.0
2018-01,5268093,594973,7183634,71873412508.0,2189,9230359.0
2018-01,1146666,871684,10464201,236500265124.0,286367,1461790740.0
2018-01,105639,89298,4523817,71531153287.0,144441,4852533948.0
2018-01,263460,70932,54620,168321064.0,51595,162178015.0
2018-01,4978408,2285008,37589536,299324262018.0,38446,1207479786.0
2018-01,5143517,3918816,143786743,189595828631.0,3228940,85711578544.0
2018-01,1169241,429724,6377079,72434684855.0,38978,1513056607.0
2018-01,1233144,834629,23500586,175785574296.0,644,9293345.0
2018-01,202711,115971,1944581,19230969977.0,5830,22434234.0
2018-01,3250364,1611091,20746363,224438610909.0,118157,177054257.0
2018-01,3543,1775,40936,354836632.0,10894,175257648.0
2018-01,342333,195864,4983789,50928739914.0,655,15059159.0
2018-01,8857180,5747197,78405064,71752322070.0,29357,159073565.0
2018-01,1024122,557776,12071935,78347858105.0,64,1968659.0
2018-01,1023,717,1445,29011666.0,0,0.0
2018-01,4902040,3468711,54216750,704134934683.0,0,0.0
2018-01,16534385,3411420,42639330,421738795664.0,1289,3982384.0
2018-01,243644,73520,1353934,17517747122.0,371,14734583.0
2018-01,1140719,924440,60038007,1161380923582.0,3328245,160963411158.0
2018-01,413744,163602,2714019,55825998011.0,0,0.0
2018-01,41853,6630,172459,105676450.0,116,345880.0
2018-01,972468,472389,10458649,130895993426.0,86,2147946.0
2018-01,13125673,9039600,169441593,1591144969423.0,1569853,22315784834.0
2018-01,846432,435593,8683395,99986102753.0,92186,1752722318.0
2018-01,9350796,5962706,110775788,912475400757.0,230635,144684918.0
2018-01,516641,413260,7140816,137518579338.0,577446,36141956263.0
2018-01,518679,246288,3546008,4260742229.0,42919,920015402.0
2018-01,343329,150302,3070644,37654308461.0,0,0.0
2018-01,375296,249445,6521218,49742100097.0,1413,3385772.0
2018-01,23846,7128,64080,609972573.0,0,0.0
2018-01,147693,143896,448340,10414924762.0,253171,12057613623.0
2018-01,1735,1293,17,12937689.0,0,0.0
2018-01,111649,60907,1792258,67592669068.0,134796,8332793518.0
2018-01,4378878,2441366,18443343,158814370775.0,84244,1091799947.0
2018-01,155527,6280,339,6345593.0,202730,440762523.0
2018-01,7305,3621,121156,51886696.0,0,0.0
2018-01,131779,101381,2236566,120365802289.0,214309,17654711334.0
2018-01,376562,197787,948426,11244632639.0,18,168645.0
2018-01,3276077,1537969,35560782,299861084731.0,0,0.0
2018-01,827517,118358,1393651,18936840882.0,0,0.0
2018-01,1699010,1137010,37016375,304155095619.0,2102,34904587.0
2018-01,50871,48142,67445,1346987479.0,89222,3547862756.0
2018-01,711634,528213,39616184,662789155692.0,1547814,67732780676.0
2018-01,4115960,418744,6163157,73404074101.0,25863,465317131.0
2018-01,114705347,28595625,557073135,3553900724066.0,133704,1337878865.0
2018-01,100,60,779,10443443.0,113,162142.0
2018-01,16917,6866,27021,721927076.0,122,2995066.0
2018-01,176587,161658,3084292,50914037915.0,51154,1920878627.0
2018-01,7687458,4156125,24123964,174148919139.0,2,621.0
2018-01,14161,10186,173901,1358247943.0,0,0.0
2018-01,642174,310841,3980523,37509437819.0,71,3107533.0
2018-01,60516,15472,228089,1663483887.0,2,20686.0
2018-01,231,184,810,13456216.0,0,0.0
2018-01,1322198,145916,236221,41337338654.0,0,0.0
2018-01,238638,124461,1086860,10912222899.0,7834,76009196.0
2018-01,23948509,6595765,155091332,825470069815.0,0,0.0
2018-02,992,721,1009,1798083.0,0,0.0
2018-02,1233465,925841,11427303,258166016478.0,293412,16148626291.0
2018-02,16446644,3267548,44352568,441651189171.0,1076,3864591.0
2018-02,4932,388,1444,14040674.0,0,0.0
2018-02,114313779,30070218,555120253,3517459626533.0,123377,1129830577.0
2018-02,346531,196382,5118333,5089008702.0,359,9769848.0
2018-02,16631,4577,27371,7635488632.0,213,7260335.0
2018-02,7779625,4207989,13922849,55702503844.0,2,621.0
2018-02,26887,8338,78564,8234630317.0,0,0.0
2018-02,502745,256642,4665244,36824087918.0,2461,75514537.0
2018-02,1218000,991078,66085816,1246109627551.0,3190615,15855231062.0
2018-02,1195012,905378,3923831,48087891313.0,68327,1887585344.0
2018-02,514723,229129,3560779,42379696333.0,39524,923058845.0
2018-02,4764,1,39499,567172036.0,0,0.0
2018-02,61676,14714,221871,160642089.0,0,0.0
2018-02,831085,458814,10451569,130366385955.0,77,187047.0
2018-02,7263,295,1891,31017056.0,75,1931661.0
2018-02,514943,261344,5011958,131988957904.0,346550,20657665149.0
2018-02,158302,149917,468412,10826136868.0,318178,15546288661.0
